timestamp,order_value,avg_price,mid_price,btc_executed,slippage,predicted_slippage,fee,market_impact,latency_ms
1747389229700,100.0,103680.1,103680.05,0.0009645052425682459,4.822528538798967e-05,0.0009547880236340234,0.1,9.738079461976623e-06,94.44409999923664
1747389229800,100.0,103680.1,103680.05,0.0009645052425682459,4.822528538798967e-05,0.0009104982229075631,0.1,9.738079461976623e-06,102.19900000083726
1747389229900,100.0,103680.1,103680.05,0.0009645052425682459,4.822528538798967e-05,0.000870334375193238,0.1,9.738079461976623e-06,93.19500000128755
1747389230000,100.0,103680.1,103680.05,0.0009645052425682459,4.822528538798967e-05,0.0008337455915636838,0.1,9.738079461976623e-06,107.53839999961201
1747389230100,100.0,103721.8,103699.15,0.0009641174757861895,0.021842030527741772,0.031707142949287004,0.1,9.734127008573528e-06,91.21539999978268
1747389230200,100.0,103694.8,103673.65,0.000964368512210834,0.02040055501085255,0.01238457684708294,0.1,9.736685784842714e-06,97.9083999991417
1747389230300,100.0,103682.2,103677.35,0.0009644857072863038,0.004677974504548263,0.0031512388030137117,0.1,9.737880340818994e-06,97.65039999911096
1747389230400,100.0,103726.0,103686.55,0.0009640784374216686,0.038047364870368514,0.0360160980366544,0.1,9.733729097566827e-06,97.06720000031055
1747389230500,100.0,103748.2,103714.1,0.0009638721442878045,0.03287884675274747,0.04500489133447161,0.1,9.731626393931442e-06,100.44070000003558
1747389230700,100.0,103758.4,103716.5,0.0009637773905534396,0.04039858653154916,0.047571218144469185,0.1,9.730660591388596e-06,95.71000000141794
1747389230800,100.0,103695.4,103687.7,0.0009643629322033572,0.007426146013458771,0.011524660542711729,0.1,9.736628908534359e-06,108.10110000238637
1747389230900,100.0,103689.2,103684.6,0.0009644205953946988,0.0044365315581979085,0.007915922822846255,0.1,9.737216662429134e-06,91.65500000017346
1747389231000,100.0,103721.8,103697.9,0.0009641174757861895,0.02304771842053574,0.02625375007832531,0.1,9.734127008573528e-06,95.16059999805293
1747389231200,100.0,103705.0,103679.2,0.0009642736608649534,0.02488445126891692,0.017018620702700105,0.1,9.735718977953324e-06,104.28800000227056
1747389231300,100.0,103761.8,103717.9,0.0009637458101150905,0.04232634868234773,0.047585553263189695,0.1,9.730338699802344e-06,92.23380000184989
1747389231400,100.0,103694.7,103684.35,0.0009643694422183584,0.009982220074670157,0.010981448633955893,0.1,9.736695264292038e-06,99.77889999936451
1747389231500,100.0,103694.6,103686.3,0.0009643703722276762,0.008004914824815728,0.010873758011314294,0.1,9.736704743759816e-06,96.18029999910505
1747389231600,100.0,103680.1,103680.05,0.0009645052425682459,4.822528538798967e-05,0.0028804582566692716,0.1,9.738079461976623e-06,101.15159999986645
1747389231700,100.0,103681.8,103677.65,0.0009644894282313771,0.004002791344140932,0.0038165317935892062,0.1,9.73791826803078e-06,92.09619999819552
1747389231800,100.0,103702.8,103679.95000000001,0.000964294117420166,0.022038976677738818,0.015457691289867626,0.1,9.735927488690775e-06,104.44259999712813
1747390669508,100.0,103779.6,103779.55,0.0009635805110060166,4.8179048765301436e-05,0.0,0.1,9.728653850179228e-06,140.46400000006543
1747390669608,100.0,103810.0,103794.75,0.000963298333493883,0.01469245795187136,0.014692457951873905,0.1,9.72577770287004e-06,85.33750000060536
1747390669808,100.0,103808.0,103774.0,0.0009633168927250308,0.032763505309615124,0.022623324337985196,0.1,9.72596687083125e-06,99.68579999986105
1747390670008,100.0,103779.6,103772.70000000001,0.0009635805110060166,0.006649147608180358,0.0036787078973787857,0.1,9.728653850179228e-06,100.32090000095195
1747390670108,100.0,103779.6,103772.70000000001,0.0009635805110060166,0.006649147608180358,0.004668092683914438,0.1,9.728653850179228e-06,96.5961999972933
1747390670208,100.0,103789.0,103781.20000000001,0.0009634932410949137,0.007515812112394497,0.010122733476421786,0.1,9.727764333512696e-06,105.71170000184793
1747390670308,100.0,103787.4,103776.75,0.0009635080944315013,0.010262414269086455,0.009271070056456665,0.1,9.727915729118515e-06,88.08439999847906
1747390670408,100.0,103788.3,103781.25,0.0009634997393733204,0.0067931345980154515,0.009454842892921533,0.1,9.727830568510451e-06,97.48120000222116
1747390670508,100.0,103779.6,103776.9,0.0009635805110060166,0.002601735068220039,0.003608985335745274,0.1,9.728653850179228e-06,101.94659999979194
